# kind	path	size	ROM location (MIO0 block offset and offset in it, or file offset)
texture	actors/power_meter/power_meter_full.rgba16.inc.c	2048	[2102288, 152544]
texture	actors/power_meter/power_meter_left_side.rgba16.inc.c	4096	[2102288, 144352]
texture	actors/power_meter/power_meter_one_segment.rgba16.inc.c	2048	[2102288, 166880]
texture	actors/power_meter/power_meter_right_side.rgba16.inc.c	4096	[2102288, 148448]
texture	actors/power_meter/power_meter_seven_segments.rgba16.inc.c	2048	[2102288, 154592]
texture	actors/power_meter/power_meter_six_segments.rgba16.inc.c	2048	[2102288, 156640]
texture	actors/power_meter/power_meter_three_segments.rgba16.inc.c	2048	[2102288, 162784]
texture	actors/power_meter/power_meter_two_segments.rgba16.inc.c	2048	[2102288, 164832]
texture	actors/purple_switch/purple_switch_base.rgba16.inc.c	128	[2040320, 49320]
texture	actors/purple_switch/purple_switch_exclamation_point.rgba16.inc.c	1024	[2040320, 49448]
texture	actors/sand/sand_particle.rgba16.inc.c	512	[2102288, 178896]
texture	actors/scuttlebug/scuttlebug_eye.rgba16.inc.c	2048	[1998560, 65800]
texture	actors/scuttlebug/scuttlebug_iris.rgba16.inc.c	2048	[1998560, 76040]
texture	actors/scuttlebug/scuttlebug_left_side.rgba16.inc.c	4096	[1998560, 67848]
texture	actors/scuttlebug/scuttlebug_leg.rgba16.inc.c	2048	[1998560, 78088]
texture	actors/scuttlebug/scuttlebug_right_side.rgba16.inc.c	4096	[1998560, 71944]
texture	actors/seaweed/seaweed_base.rgba16.inc.c	2048	[1809600, 38416]
texture	actors/seaweed/seaweed_lower_center.rgba16.inc.c	2048	[1809600, 36368]
texture	actors/seaweed/seaweed_tip.rgba16.inc.c	2048	[1809600, 32272]
texture	actors/seaweed/seaweed_upper_center.rgba16.inc.c	2048	[1809600, 34320]
texture	actors/skeeter/skeeter_eye.rgba16.inc.c	2048	[1809600, 144]
texture	actors/skeeter/skeeter_iris.rgba16.inc.c	256	[1809600, 2192]
texture	actors/smoke/smoke.ia16.inc.c	2048	[1384912, 29376]
texture	actors/snowman/mr_blizzard_eye.rgba16.inc.c	2048	[1443440, 46192]
texture	actors/snowman/mr_blizzard_left_side.rgba16.inc.c	4096	[1443440, 38000]
texture	actors/snowman/mr_blizzard_mitten.rgba16.inc.c	2048	[1443440, 35952]
texture	actors/snowman/mr_blizzard_mouth.rgba16.inc.c	2048	[1443440, 48240]
texture	actors/snowman/mr_blizzard_right_side.rgba16.inc.c	4096	[1443440, 42096]
texture	actors/snufit/snufit_body.rgba16.inc.c	2048	[1998560, 28896]
texture	actors/snufit/snufit_eye.rgba16.inc.c	2048	[1998560, 30944]
texture	actors/snufit/snufit_mask_strap.rgba16.inc.c	1024	[1998560, 32992]
texture	actors/snufit/snufit_mouth.rgba16.inc.c	2048	[1998560, 34016]
texture	actors/sparkle/sparkle_0.rgba16.inc.c	2048	[1132368, 160912]
texture	actors/sparkle/sparkle_1.rgba16.inc.c	2048	[1132368, 162960]
texture	actors/sparkle/sparkle_2.rgba16.inc.c	2048	[1132368, 165008]
texture	actors/sparkle/sparkle_3.rgba16.inc.c	2048	[1132368, 167056]
texture	actors/sparkle/sparkle_4.rgba16.inc.c	2048	[1132368, 169104]
texture	actors/sparkle/sparkle_5.rgba16.inc.c	2048	[1132368, 171152]
texture	actors/sparkle_animation/sparkle_animation_0.ia16.inc.c	2048	[1132368, 207496]
texture	actors/sparkle_animation/sparkle_animation_1.ia16.inc.c	2048	[1132368, 209544]
texture	actors/sparkle_animation/sparkle_animation_2.ia16.inc.c	2048	[1132368, 211592]
texture	actors/sparkle_animation/sparkle_animation_3.ia16.inc.c	2048	[1132368, 213640]
texture	actors/sparkle_animation/sparkle_animation_4.ia16.inc.c	2048	[1132368, 215688]
texture	actors/spindrift/spindrift_face.rgba16.inc.c	2048	[1443440, 1744]
texture	actors/spindrift/spindrift_head.rgba16.inc.c	2048	[1443440, 7888]
texture	actors/spindrift/spindrift_leaf.rgba16.inc.c	2048	[1443440, 5840]
texture	actors/spindrift/spindrift_petal.rgba16.inc.c	2048	[1443440, 3792]
texture	actors/springboard/springboard_base_unused.rgba16.inc.c	2048	[1464912, 2072]
texture	actors/springboard/springboard_top_unused.rgba16.inc.c	2048	[1464912, 24]
texture	actors/star/star_eye.rgba16.inc.c	2048	[1575856, 31280]
texture	actors/star/star_surface.rgba16.inc.c	2048	[2102288, 173808]
texture	actors/stomp_smoke/stomp_smoke_0.ia16.inc.c	2048	[1132368, 139592]
texture	actors/stomp_smoke/stomp_smoke_1.ia16.inc.c	2048	[1132368, 141640]
texture	actors/stomp_smoke/stomp_smoke_2.ia16.inc.c	2048	[1132368, 143688]
texture	actors/stomp_smoke/stomp_smoke_3.ia16.inc.c	2048	[1132368, 145736]
texture	actors/stomp_smoke/stomp_smoke_4.ia16.inc.c	2048	[1132368, 147784]
texture	actors/stomp_smoke/stomp_smoke_5.ia16.inc.c	2048	[1132368, 149832]
texture	actors/sushi/sushi_eye.rgba16.inc.c	1024	[1292560, 38608]
texture	actors/sushi/sushi_snout.rgba16.inc.c	2048	[1292560, 36560]
texture	actors/sushi/sushi_tooth.rgba16.inc.c	128	[1292560, 39632]
texture	actors/swoop/swoop_body.rgba16.inc.c	2048	[1998560, 17008]
texture	actors/swoop/swoop_eye.rgba16.inc.c	2048	[1998560, 19056]
texture	actors/swoop/swoop_nose.rgba16.inc.c	2048	[1998560, 21104]
texture	actors/swoop/swoop_wing.rgba16.inc.c	2048	[1998560, 23152]
texture	actors/thwomp/thwomp_face.rgba16.inc.c	4096	[1222624, 39168]
texture	actors/thwomp/thwomp_surface.rgba16.inc.c	2048	[1222624, 43264]
texture	actors/toad/toad_face.rgba16.inc.c	2048	[1934096, 22816]
texture	actors/toad/toad_head.rgba16.inc.c	2048	[1934096, 24864]
texture	actors/tornado/tornado.ia16.inc.c	4096	[1292560, 75848]
texture	actors/treasure_chest/treasure_chest_front.rgba16.inc.c	4096	[1809600, 87976]
texture	actors/treasure_chest/treasure_chest_lock.rgba16.inc.c	2048	[1809600, 81832]
texture	actors/treasure_chest/treasure_chest_lock_top.rgba16.inc.c	2048	[1809600, 85928]
texture	actors/treasure_chest/treasure_chest_side.rgba16.inc.c	2048	[1809600, 83880]
texture	actors/tree/palm_tree.rgba16.inc.c	4096	[2102288, 205336]
texture	actors/tree/pine_tree.rgba16.inc.c	4096	[2102288, 196448]
texture	actors/tree/snowy_pine_tree.rgba16.inc.c	4096	[2102288, 200776]
texture	actors/tree/tree_left_side.rgba16.inc.c	4096	[2102288, 187944]
texture	actors/tree/tree_right_side.rgba16.inc.c	4096	[2102288, 192040]
texture	actors/ukiki/ukiki_butt.rgba16.inc.c	2048	[1384912, 39872]
texture	actors/ukiki/ukiki_face.rgba16.inc.c	4096	[1384912, 31680]
texture	actors/ukiki/ukiki_face_blink.rgba16.inc.c	4096	[1384912, 35776]
texture	actors/ukiki/ukiki_fur.rgba16.inc.c	2048	[1384912, 41920]
texture	actors/unagi/unagi_body.rgba16.inc.c	2048	[1292560, 44832]
texture	actors/unagi/unagi_eye.rgba16.inc.c	512	[1292560, 46880]
texture	actors/unagi/unagi_head_base.rgba16.inc.c	2048	[1292560, 47392]
texture	actors/unagi/unagi_mouth.rgba16.inc.c	128	[1292560, 49952]
texture	actors/unagi/unagi_tail.rgba16.inc.c	2048	[1292560, 50080]
texture	actors/unagi/unagi_tooth.rgba16.inc.c	512	[1292560, 49440]
texture	actors/walk_smoke/walk_smoke_0.ia16.inc.c	2048	[1132368, 122528]
texture	actors/walk_smoke/walk_smoke_1.ia16.inc.c	2048	[1132368, 124576]
texture	actors/walk_smoke/walk_smoke_2.ia16.inc.c	2048	[1132368, 126624]
texture	actors/walk_smoke/walk_smoke_3.ia16.inc.c	2048	[1132368, 128672]
texture	actors/walk_smoke/walk_smoke_4.ia16.inc.c	2048	[1132368, 130720]
texture	actors/walk_smoke/walk_smoke_5.ia16.inc.c	2048	[1132368, 132768]
texture	actors/walk_smoke/walk_smoke_6.ia16.inc.c	2048	[1132368, 134816]
texture	actors/warp_pipe/warp_pipe_side.rgba16.inc.c	4096	[2102288, 32320]
texture	actors/warp_pipe/warp_pipe_top.rgba16.inc.c	2048	[2102288, 37224]
texture	actors/water_bubble/water_bubble.rgba16.inc.c	2048	[1264928, 65152]
texture	actors/water_mine/water_mine_left_side_unused.rgba16.inc.c	4096	[1606720, 359440]
texture	actors/water_mine/water_mine_right_side_unused.rgba16.inc.c	4096	[1606720, 363536]
texture	actors/water_mine/water_mine_spike_unused.rgba16.inc.c	2048	[1606720, 367632]
texture	actors/water_ring/water_ring.rgba16.inc.c	4096	[1809600, 74624]
texture	actors/water_splash/water_splash_0.rgba16.inc.c	4096	[1132368, 173512]
texture	actors/water_splash/water_splash_1.rgba16.inc.c	4096	[1132368, 177608]
texture	actors/water_splash/water_splash_2.rgba16.inc.c	4096	[1132368, 181704]
texture	actors/water_splash/water_splash_3.rgba16.inc.c	4096	[1132368, 185800]
texture	actors/water_splash/water_splash_4.rgba16.inc.c	4096	[1132368, 189896]
texture	actors/water_splash/water_splash_5.rgba16.inc.c	4096	[1132368, 193992]
texture	actors/water_splash/water_splash_6.rgba16.inc.c	4096	[1132368, 198088]
texture	actors/water_splash/water_splash_7.rgba16.inc.c	4096	[1132368, 202184]
texture	actors/water_wave/water_wave_0.ia16.inc.c	2048	[1132368, 152408]
texture	actors/water_wave/water_wave_1.ia16.inc.c	2048	[1132368, 154456]
texture	actors/water_wave/water_wave_2.ia16.inc.c	2048	[1132368, 156504]
texture	actors/water_wave/water_wave_3.ia16.inc.c	2048	[1132368, 158552]
texture	actors/whirlpool/whirlpool.ia16.inc.c	4096	[1292560, 75848]
texture	actors/white_particle/snow_particle.rgba16.inc.c	512	[2102288, 181920]
texture	actors/white_particle_small/small_snow_particle.rgba16.inc.c	512	[1132368, 206720]
texture	actors/whomp/whomp_back.rgba16.inc.c	4096	[1851952, 115552]
texture	actors/whomp/whomp_face.rgba16.inc.c	4096	[1851952, 119648]
texture	actors/whomp/whomp_hand.rgba16.inc.c	2048	[1851952, 123744]
texture	actors/whomp/whomp_surface.rgba16.inc.c	2048	[1851952, 125792]
texture	actors/wiggler/wiggler_eye.rgba16.inc.c	2048	[1575856, 31280]
texture	actors/wiggler/wiggler_flower.rgba16.inc.c	2048	[1575856, 33328]
texture	actors/wiggler/wiggler_frown.rgba16.inc.c	2048	[1575856, 35376]
texture	actors/wiggler/wiggler_nose_left_side.rgba16.inc.c	4096	[1575856, 37424]
texture	actors/wiggler/wiggler_nose_right_side.rgba16.inc.c	4096	[1575856, 41520]
texture	actors/wiggler/wiggler_segment_left_side.rgba16.inc.c	4096	[1575856, 23088]
texture	actors/wiggler/wiggler_segment_right_side.rgba16.inc.c	4096	[1575856, 27184]
texture	actors/wooden_signpost/wooden_signpost_back.rgba16.inc.c	2048	[2102288, 182728]
texture	actors/wooden_signpost/wooden_signpost_front.rgba16.inc.c	2048	[2102288, 184776]
texture	actors/yellow_sphere/yellow_sphere.rgba16.inc.c	2048	[1222624, 64]
texture	actors/yellow_sphere_small/small_yellow_sphere.rgba16.inc.c	2048	[1222624, 64]
texture	actors/yoshi/yoshi_eye.rgba16.inc.c	512	[1497200, 116104]
texture	actors/yoshi/yoshi_eye_blink.rgba16.inc.c	512	[1497200, 116616]
texture	actors/yoshi/yoshi_nostril.rgba16.inc.c	512	[1497200, 117128]
texture	actors/yoshi_egg/yoshi_egg_0_unused.rgba16.inc.c	2048	[1222624, 22456]
texture	actors/yoshi_egg/yoshi_egg_1_unused.rgba16.inc.c	2048	[1222624, 24504]
texture	actors/yoshi_egg/yoshi_egg_2_unused.rgba16.inc.c	2048	[1222624, 26552]
texture	actors/yoshi_egg/yoshi_egg_3_unused.rgba16.inc.c	2048	[1222624, 28600]
texture	actors/yoshi_egg/yoshi_egg_4_unused.rgba16.inc.c	2048	[1222624, 30648]
texture	actors/yoshi_egg/yoshi_egg_5_unused.rgba16.inc.c	2048	[1222624, 32696]
texture	actors/yoshi_egg/yoshi_egg_6_unused.rgba16.inc.c	2048	[1222624, 34744]
texture	actors/yoshi_egg/yoshi_egg_7_unused.rgba16.inc.c	2048	[1222624, 36792]
demo	assets/demos/bbh.bin	988	[5741664]
demo	assets/demos/bitdw.bin	1412	[5747100]
demo	assets/demos/ccm.bin	1320	[5742652]
demo	assets/demos/hmc.bin	980	[5743972]
demo	assets/demos/jrb.bin	620	[5744952]
demo	assets/demos/pss.bin	748	[5746244]
demo	assets/demos/unused.bin	108	[5746992]
demo	assets/demos/wf.bin	672	[5745572]
skybox	bin/bbh_skybox.c	84288	[3125680, 0]
skybox	bin/bidw_skybox.c	131392	[3153104, 0]
skybox	bin/bitfs_skybox.c	102720	[2949184, 0]
skybox	bin/bits_skybox.c	131392	[3198656, 0]
skybox	bin/ccm_skybox.c	131392	[2854672, 0]
skybox	bin/cloud_floor_skybox.c	131392	[3045504, 0]
skybox	bin/clouds_skybox.c	84288	[2913232, 0]
skybox	bin/ssl_skybox.c	131392	[3085536, 0]
skybox	bin/water_skybox.c	131392	[2803376, 0]
skybox	bin/wdw_skybox.c	131392	[2974960, 0]
texture	levels/bbh/0.rgba16.inc.c	4096	[3611712, 0]
texture	levels/bbh/1.rgba16.inc.c	2048	[3611712, 4096]
texture	levels/bbh/2.rgba16.inc.c	2048	[3611712, 6144]
texture	levels/bbh/3.rgba16.inc.c	4096	[3611712, 8192]
texture	levels/bbh/4.rgba16.inc.c	1024	[3611712, 12288]
texture	levels/bbh/5.rgba16.inc.c	4096	[3611712, 13312]
texture	levels/bbh/6.rgba16.inc.c	1024	[3611712, 17408]
texture	levels/bitdw/0.rgba16.inc.c	2048	[4541952, 0]
texture	levels/bitdw/1.rgba16.inc.c	2048	[4541952, 2048]
texture	levels/bitdw/2.rgba16.inc.c	2048	[4541952, 4096]
texture	levels/bitdw/3.rgba16.inc.c	2048	[4541952, 6144]
texture	levels/bitfs/0.rgba16.inc.c	4096	[4592848, 0]
texture	levels/bitfs/1.rgba16.inc.c	2048	[4592848, 4096]
texture	levels/bitfs/2.rgba16.inc.c	2048	[4592848, 6144]
texture	levels/bits/0.rgba16.inc.c	4096	[4637600, 0]
texture	levels/bits/1.rgba16.inc.c	4096	[4637600, 4096]
texture	levels/bits/2.rgba16.inc.c	2048	[4637600, 8192]
texture	levels/bob/0.rgba16.inc.c	2048	[4178608, 0]
texture	levels/bob/1.rgba16.inc.c	2048	[4178608, 2048]
texture	levels/bob/2.rgba16.inc.c	2048	[4178608, 4096]
texture	levels/bob/3.rgba16.inc.c	2048	[4178608, 6144]
texture	levels/bob/4.rgba16.inc.c	2048	[4178608, 8192]
texture	levels/bowser_1/0.rgba16.inc.c	4096	[4991264, 0]
texture	levels/bowser_1/1.rgba16.inc.c	2048	[4991264, 4096]
texture	levels/bowser_1/2.rgba16.inc.c	2048	[4991264, 6144]
texture	levels/bowser_2/0.rgba16.inc.c	2048	[5037008, 0]
texture	levels/bowser_3/0.rgba16.inc.c	2048	[5041152, 0]
texture	levels/bowser_3/1.rgba16.inc.c	2048	[5041152, 2048]
texture	levels/bowser_3/2.rgba16.inc.c	4096	[5041152, 4096]
texture	levels/castle_grounds/0.rgba16.inc.c	4096	[4500416, 0]
texture	levels/castle_grounds/1.rgba16.inc.c	4096	[4500416, 4096]
texture	levels/castle_grounds/2.rgba16.inc.c	4096	[4500416, 8192]
texture	levels/castle_grounds/3.rgba16.inc.c	4096	[4500416, 51688]
texture	levels/castle_grounds/4.rgba16.inc.c	4096	[4500416, 55784]
texture	levels/castle_grounds/5.ia8.inc.c	2048	[4500416, 60136]
texture	levels/castle_inside/1.rgba16.inc.c	2048	[3760960, 2048]
texture	levels/castle_inside/10.rgba16.inc.c	2048	[3760960, 28672]
texture	levels/castle_inside/11.rgba16.inc.c	2048	[3760960, 30720]
texture	levels/castle_inside/12.rgba16.inc.c	2048	[3760960, 32768]
texture	levels/castle_inside/13.rgba16.inc.c	2048	[3760960, 34816]
texture	levels/castle_inside/14.rgba16.inc.c	2048	[3760960, 36864]
texture	levels/castle_inside/15.rgba16.inc.c	2048	[3760960, 38912]
texture	levels/castle_inside/16.ia16.inc.c	2048	[3760960, 40960]
texture	levels/castle_inside/17.rgba16.inc.c	4096	[3760960, 43008]
texture	levels/castle_inside/18.rgba16.inc.c	4096	[3760960, 47104]
texture	levels/castle_inside/19.rgba16.inc.c	4096	[3760960, 51200]
texture	levels/castle_inside/2.ia16.inc.c	4096	[3305024, 47104]
texture	levels/castle_inside/20.rgba16.inc.c	4096	[3760960, 55296]
texture	levels/castle_inside/21.rgba16.inc.c	4096	[3760960, 59392]
texture	levels/castle_inside/22.rgba16.inc.c	4096	[3760960, 63488]
texture	levels/castle_inside/23_us.rgba16.inc.c	4096	[3760960, 67584]
texture	levels/castle_inside/24_us.rgba16.inc.c	4096	[3760960, 71680]
texture	levels/castle_inside/25.rgba16.inc.c	4096	[3760960, 75776]
texture	levels/castle_inside/26.rgba16.inc.c	4096	[3760960, 79872]
texture	levels/castle_inside/27.rgba16.inc.c	4096	[3760960, 83968]
texture	levels/castle_inside/28.rgba16.inc.c	4096	[3760960, 88064]
texture	levels/castle_inside/29.rgba16.inc.c	2048	[3760960, 92160]
texture	levels/castle_inside/3.rgba16.inc.c	4096	[3760960, 8192]
texture	levels/castle_inside/30.rgba16.inc.c	2048	[3760960, 94208]
texture	levels/castle_inside/31.rgba16.inc.c	4096	[3760960, 96256]
texture	levels/castle_inside/32.rgba16.inc.c	4096	[3760960, 100352]
texture	levels/castle_inside/33.rgba16.inc.c	4096	[3760960, 104448]
texture	levels/castle_inside/34.rgba16.inc.c	4096	[3760960, 108544]
texture	levels/castle_inside/35.rgba16.inc.c	4096	[3760960, 112640]
texture	levels/castle_inside/36.rgba16.inc.c	4096	[3760960, 116736]
texture	levels/castle_inside/37.rgba16.inc.c	4096	[3760960, 120832]
texture	levels/castle_inside/38.rgba16.inc.c	4096	[3760960, 124928]
texture	levels/castle_inside/39.rgba16.inc.c	4096	[3760960, 129024]
texture	levels/castle_inside/4.rgba16.inc.c	2048	[3760960, 12288]
texture	levels/castle_inside/40.rgba16.inc.c	4096	[3760960, 133120]
texture	levels/castle_inside/5.rgba16.inc.c	4096	[3760960, 14336]
texture	levels/castle_inside/6.rgba16.inc.c	4096	[3760960, 18432]
texture	levels/castle_inside/7.rgba16.inc.c	2048	[3760960, 22528]
texture	levels/castle_inside/8.rgba16.inc.c	2048	[3760960, 24576]
texture	levels/castle_inside/9.rgba16.inc.c	2048	[3760960, 26624]
texture	levels/castle_inside/castle_light.ia16.inc.c	2048	[3439184, 47104]
texture	levels/ccm/0.rgba16.inc.c	2048	[3684688, 0]
texture	levels/ccm/1.rgba16.inc.c	256	[3684688, 2048]
texture	levels/ccm/10.rgba16.inc.c	2048	[3684688, 17152]
texture	levels/ccm/11.rgba16.inc.c	2048	[3684688, 19200]
texture	levels/ccm/12.rgba16.inc.c	2048	[3684688, 72024]
texture	levels/ccm/2.rgba16.inc.c	2048	[3684688, 2304]
texture	levels/ccm/3.rgba16.inc.c	2048	[3684688, 4352]
texture	levels/ccm/4.rgba16.inc.c	2048	[3684688, 6400]
texture	levels/ccm/5.rgba16.inc.c	2048	[1443440, 48240]
texture	levels/ccm/6.rgba16.inc.c	2048	[1443440, 46192]
texture	levels/ccm/7.rgba16.inc.c	2048	[3684688, 12544]
texture	levels/ccm/8.ia16.inc.c	512	[3684688, 14592]
texture	levels/ccm/9.ia16.inc.c	2048	[3684688, 15104]
texture	levels/cotmc/0.rgba16.inc.c	4096	[4948176, 0]
texture	levels/cotmc/1.rgba16.inc.c	2048	[4948176, 4096]
texture	levels/cotmc/2.rgba16.inc.c	2048	[4948176, 6144]
texture	levels/cotmc/3.rgba16.inc.c	2048	[4948176, 8192]
texture	levels/cotmc/4.rgba16.inc.c	2048	[4948176, 10240]
texture	levels/ddd/0.rgba16.inc.c	4096	[4774192, 0]
texture	levels/ddd/1.rgba16.inc.c	2048	[3439184, 4096]
texture	levels/ddd/2.rgba16.inc.c	2048	[4774192, 6144]
texture	levels/ddd/3.rgba16.inc.c	4096	[4774192, 8192]
texture	levels/ddd/4.rgba16.inc.c	2048	[4774192, 12288]
cake	levels/ending/cake.inc.c	153600	[4843280, 0]
texture	levels/hmc/0.rgba16.inc.c	4096	[4001216, 0]
texture	levels/hmc/1.rgba16.inc.c	4096	[4001216, 4096]
texture	levels/hmc/2.rgba16.inc.c	4096	[4001216, 8192]
texture	levels/hmc/3.rgba16.inc.c	2048	[4001216, 12288]
texture	levels/hmc/4.rgba16.inc.c	2048	[4001216, 14336]
texture	levels/hmc/5.rgba16.inc.c	2048	[4001216, 16384]
texture	levels/hmc/6.rgba16.inc.c	4096	[4001216, 18432]
texture	levels/hmc/7.rgba16.inc.c	2048	[3760960, 92160]
texture	levels/intro/0.rgba16.inc.c	2048	[2532256, 32416]
texture	levels/intro/1.rgba16.inc.c	2048	[2532256, 34464]
texture	levels/intro/2_copyright.rgba16.inc.c	4096	[2532256, 46240]
texture	levels/intro/3_tm.rgba16.inc.c	512	[2532256, 50336]
texture	levels/jrb/0.rgba16.inc.c	2048	[3439184, 4096]
texture	levels/jrb/1.rgba16.inc.c	4096	[4302688, 2048]
texture	levels/jrb/2.rgba16.inc.c	2048	[4302688, 6144]
texture	levels/jrb/3.rgba16.inc.c	2048	[4302688, 8192]
texture	levels/lll/0.rgba16.inc.c	2048	[4687008, 0]
texture	levels/lll/1.rgba16.inc.c	2048	[4687008, 2048]
texture	levels/lll/10.rgba16.inc.c	2048	[4687008, 20480]
texture	levels/lll/11.rgba16.inc.c	2048	[4687008, 22528]
texture	levels/lll/12.rgba16.inc.c	2048	[4687008, 24576]
texture	levels/lll/13.rgba16.inc.c	2048	[4687008, 26624]
texture	levels/lll/14.rgba16.inc.c	2048	[4687008, 28672]
texture	levels/lll/15.rgba16.inc.c	2048	[4687008, 30720]
texture	levels/lll/16.rgba16.inc.c	2048	[4687008, 32768]
texture	levels/lll/17.rgba16.inc.c	2048	[4687008, 34816]
texture	levels/lll/18.rgba16.inc.c	2048	[4687008, 36864]
texture	levels/lll/19.rgba16.inc.c	2048	[4687008, 38912]
texture	levels/lll/2.rgba16.inc.c	2048	[4687008, 4096]
texture	levels/lll/20.rgba16.inc.c	2048	[4687008, 40960]
texture	levels/lll/21.rgba16.inc.c	2048	[4687008, 43008]
texture	levels/lll/22.rgba16.inc.c	2048	[4687008, 45056]
texture	levels/lll/23.rgba16.inc.c	2048	[4687008, 47104]
texture	levels/lll/24.rgba16.inc.c	2048	[4687008, 49152]
texture	levels/lll/25.rgba16.inc.c	2048	[4687008, 51200]
texture	levels/lll/26.rgba16.inc.c	512	[4687008, 53248]
texture	levels/lll/27.ia16.inc.c	512	[3684688, 14592]
texture	levels/lll/28.rgba16.inc.c	2048	[4687008, 54272]
texture	levels/lll/29.rgba16.inc.c	2048	[4687008, 56320]
texture	levels/lll/3.rgba16.inc.c	2048	[4687008, 6144]
texture	levels/lll/30.rgba16.inc.c	2048	[4687008, 58368]
texture	levels/lll/31.rgba16.inc.c	2048	[4687008, 60416]
texture	levels/lll/32.rgba16.inc.c	2048	[4687008, 62464]
texture	levels/lll/4.rgba16.inc.c	2048	[4687008, 8192]
texture	levels/lll/5.rgba16.inc.c	2048	[4687008, 10240]
texture	levels/lll/6.rgba16.inc.c	2048	[4687008, 12288]
texture	levels/lll/7.rgba16.inc.c	2048	[3269072, 6144]
texture	levels/lll/8.rgba16.inc.c	2048	[4687008, 16384]
texture	levels/lll/9.rgba16.inc.c	2048	[4687008, 18432]
texture	levels/menu/main_menu_seg7.00018.rgba16.inc.c	2048	[2778544, 24]
texture	levels/menu/main_menu_seg7.00818.rgba16.inc.c	2048	[2778544, 2072]
texture	levels/menu/main_menu_seg7.01018.rgba16.inc.c	4096	[2778544, 4120]
texture	levels/menu/main_menu_seg7.02018.rgba16.inc.c	4096	[2778544, 8216]
texture	levels/menu/main_menu_seg7.03468.rgba16.inc.c	2048	[2778544, 13416]
texture	levels/menu/main_menu_seg7.03C68.rgba16.inc.c	2048	[2778544, 15464]
texture	levels/menu/main_menu_seg7.04468.rgba16.inc.c	2048	[2778544, 17512]
texture	levels/menu/main_menu_seg7.04C68.rgba16.inc.c	2048	[2778544, 19560]
texture	levels/menu/main_menu_seg7.05468.rgba16.inc.c	2048	[2778544, 21608]
texture	levels/menu/main_menu_seg7.06328.rgba16.inc.c	2048	[2778544, 25384]
texture	levels/menu/main_menu_seg7.06B28.rgba16.inc.c	2048	[2778544, 27432]
texture	levels/menu/main_menu_seg7.073D0.rgba16.inc.c	512	[2778544, 29648]
texture	levels/menu/main_menu_seg7.075D0.rgba16.inc.c	512	[2778544, 30160]
texture	levels/menu/main_menu_seg7.077D0.rgba16.inc.c	512	[2778544, 30672]
texture	levels/menu/main_menu_seg7.079D0.rgba16.inc.c	512	[2778544, 31184]
texture	levels/menu/main_menu_seg7.07BD0.rgba16.inc.c	512	[2778544, 31696]
texture	levels/menu/main_menu_seg7.07DD0.rgba16.inc.c	512	[2778544, 32208]
texture	levels/menu/main_menu_seg7.07FD0.rgba16.inc.c	512	[2778544, 32720]
texture	levels/menu/main_menu_seg7.081D0.rgba16.inc.c	512	[2778544, 33232]
texture	levels/menu/main_menu_seg7.083D0.rgba16.inc.c	512	[2778544, 33744]
texture	levels/menu/main_menu_seg7.085D0.rgba16.inc.c	512	[2778544, 34256]
texture	levels/menu/main_menu_seg7.087D0.rgba16.inc.c	512	[2778544, 34768]
texture	levels/menu/main_menu_seg7.089D0.rgba16.inc.c	512	[2778544, 35280]
texture	levels/menu/main_menu_seg7.08BD0.rgba16.inc.c	512	[2778544, 35792]
texture	levels/menu/main_menu_seg7.08DD0.rgba16.inc.c	512	[2778544, 36304]
texture	levels/menu/main_menu_seg7.08FD0.rgba16.inc.c	512	[2778544, 36816]
texture	levels/menu/main_menu_seg7.091D0.rgba16.inc.c	512	[2778544, 37328]
texture	levels/menu/main_menu_seg7.093D0.rgba16.inc.c	512	[2778544, 37840]
texture	levels/menu/main_menu_seg7.095D0.rgba16.inc.c	512	[2778544, 38352]
texture	levels/menu/main_menu_seg7.097D0.rgba16.inc.c	512	[2778544, 38864]
texture	levels/menu/main_menu_seg7.099D0.rgba16.inc.c	512	[2778544, 39376]
texture	levels/menu/main_menu_seg7.09BD0.rgba16.inc.c	512	[2778544, 39888]
texture	levels/menu/main_menu_seg7.09DD0.rgba16.inc.c	512	[2778544, 40400]
texture	levels/menu/main_menu_seg7.09FD0.rgba16.inc.c	512	[2778544, 40912]
texture	levels/menu/main_menu_seg7.0A1D0.rgba16.inc.c	512	[2778544, 41424]
texture	levels/menu/main_menu_seg7.0A3D0.rgba16.inc.c	512	[2778544, 41936]
texture	levels/menu/main_menu_seg7.0A5D0.rgba16.inc.c	512	[2778544, 42448]
texture	levels/menu/main_menu_seg7.0A7D0.rgba16.inc.c	512	[2778544, 42960]
texture	levels/menu/main_menu_seg7.0A9D0.rgba16.inc.c	512	[2778544, 43472]
texture	levels/menu/main_menu_seg7.0D1A8.rgba16.inc.c	4096	[2778544, 48352]
texture	levels/menu/main_menu_seg7.0E1A8.rgba16.inc.c	4096	[2778544, 52448]
texture	levels/menu/main_menu_seg7_us.0AC40.ia8.inc.c	64	[2778544, 44096]
texture	levels/menu/main_menu_seg7_us.0AC80.ia8.inc.c	64	[2778544, 44160]
texture	levels/menu/main_menu_seg7_us.0ACC0.ia8.inc.c	64	[2778544, 44224]
texture	levels/menu/main_menu_seg7_us.0AD00.ia8.inc.c	64	[2778544, 44288]
texture	levels/menu/main_menu_seg7_us.0AD40.ia8.inc.c	64	[2778544, 44352]
